b,
1.18709,1630502528930,1630502487328,1630502487363
1.18709,1630502529405,1630502487887,1630502487925
1.18709,1630502529947,1630502488074,1630502488114
1.18709,1630502530371,1630502488689,1630502488731
1.18709,1630502530955,1630502488691,1630502488733
1.18709,1630502531400,1630502488718,1630502488756
1.18709,1630502531877,1630502488970,1630502489011
1.18709,1630502532385,1630502488971,1630502489011
1.18709,1630502532909,1630502489199,1630502489236
1.18709,1630502533444,1630502489859,1630502489898
1.18709,1630502534375,1630502490369,1630502490408
1.18709,1630502535343,1630502491004,1630502491043
1.18709,1630502536344,1630502491326,1630502491363
1.18709,1630502537410,1630502491379,1630502491418
1.18709,1630502538232,1630502491446,1630502491484
1.18709,1630502538791,1630502492233,1630502492273
1.18709,1630502539262,1630502492421,1630502492458
1.18709,1630502539744,1630502492916,1630502492959
1.18709,1630502540293,1630502492916,1630502492959
1.18709,1630502540751,1630502492940,1630502492977
1.18709,1630502541303,1630502493190,1630502493231
1.18709,1630502541795,1630502493197,1630502493238
1.18709,1630502542279,1630502493411,1630502493451
1.18709,1630502542694,1630502496846,1630502496881
1.18709,1630502543229,1630502497032,1630502497067
1.18709,1630502543727,1630502497369,1630502497406
1.18709,1630502544230,1630502497375,1630502497413
1.18709,1630502544718,1630502497379,1630502497418
1.18709,1630502545197,1630502497395,1630502497431
1.18709,1630502545713,1630502497636,1630502497676
1.18709,1630502546237,1630502497636,1630502497677
1.18709,1630502546720,1630502497639,1630502497677
1.18709,1630502547165,1630502497913,1630502497950
1.18709,1630502547625,1630502498532,1630502498566
1.18709,1630502548174,1630502498556,1630502498592
1.18709,1630502548635,1630502498852,1630502498891
1.18709,1630502549135,1630502499558,1630502499595
1.18709,1630502549669,1630502499567,1630502499605
1.18709,1630502550228,1630502499577,1630502499615
1.18709,1630502550677,1630502499631,1630502499666
1.18709,1630502551225,1630502499924,1630502499962
1.18709,1630502551778,1630502499929,1630502499966
1.18709,1630502552289,1630502499937,1630502499974
1.18709,1630502552778,1630502500099,1630502500132
1.18709,1630502553281,1630502500674,1630502500711
1.18709,1630502553829,1630502500882,1630502500916
1.18709,1630502554292,1630502501538,1630502501575
1.18709,1630502554822,1630502501538,1630502501575
1.18709,1630502555310,1630502501546,1630502501581
1.18709,1630502556047,1630502501766,1630502501800
1.18709,1630502556860,1630502501768,1630502501804
1.18709,1630502557694,1630502501987,1630502502023
1.18709,1630502558533,1630502502615,1630502502650
1.18709,1630502559497,1630502502807,1630502502840
1.18709,1630502560483,1630502503489,1630502503524
1.18709,1630502561421,1630502503702,1630502503733
1.18709,1630502562168,1630502504345,1630502504377
1.18709,1630502563001,1630502504358,1630502504389
1.18709,1630502563738,1630502504596,1630502504628
1.18709,1630502564398,1630502504663,1630502504696
1.18709,1630502565090,1630502504789,1630502504822
1.18709,1630502565955,1630502505690,1630502505724
1.18709,1630502566534,1630502506076,1630502506107
1.18709,1630502567102,1630502506090,1630502506124
1.18709,1630502567560,1630502506093,1630502506126
1.18709,1630502568105,1630502506625,1630502506658
1.18709,1630502568713,1630502506625,1630502506660
1.18709,1630502569213,1630502507269,1630502507302
1.18709,1630502569773,1630502507417,1630502507450
1.18709,1630502570288,1630502507565,1630502507592
1.18709,1630502570750,1630502507649,1630502507680
1.18709,1630502571247,1630502508134,1630502508164
1.18709,1630502571733,1630502508273,1630502508302
1.18709,1630502572264,1630502508699,1630502508731
1.18709,1630502572742,1630502509327,1630502509356
1.18709,1630502573249,1630502509729,1630502509758
1.18719,1630502573726,1630502509885,1630502509911
1.18719,1630502574166,1630502510383,1630502510411
1.18719,1630502575237,1630502510853,1630502510880
1.18719,1630502575819,1630502511437,1630502511466
1.18719,1630502576312,1630502511581,1630502511607
1.18719,1630502576997,1630502511941,1630502511969
1.18719,1630502577780,1630502512559,1630502512588
1.18719,1630502578534,1630502512564,1630502512593
1.18719,1630502579318,1630502512916,1630502512946
1.18719,1630502579917,1630502512921,1630502512948
1.18719,1630502580404,1630502513852,1630502513876
1.18719,1630502581169,1630502514205,1630502514231
1.18719,1630502581756,1630502514875,1630502514902
1.18719,1630502582284,1630502515102,1630502515128
1.18719,1630502582819,1630502515341,1630502515365
1.18719,1630502583307,1630502518143,1630502518169
1.18719,1630502583846,1630502518528,1630502518551
1.1872,1630502584340,1630502519821,1630502519848
1.1872,1630502584803,1630502519962,1630502519987
1.1872,1630502585277,1630502520349,1630502520373
1.1872,1630502585844,1630502520988,1630502521018
1.1872,1630502586313,1630502520998,1630502521028
1.1872,1630502586777,1630502521001,1630502521029
1.1872,1630502587258,1630502521393,1630502521425
1.1872,1630502587750,1630502521393,1630502521425
1.1872,1630502588281,1630502522039,1630502522067
1.1872,1630502588749,1630502522225,1630502522252
1.1872,1630502589282,1630502522892,1630502522921
1.1872,1630502589798,1630502522899,1630502522926
1.1872,1630502590295,1630502523385,1630502523416
1.1872,1630502590717,1630502523388,1630502523418
1.1872,1630502591247,1630502524837,1630502524868
1.1872,1630502591745,1630502525212,1630502525238
1.1872,1630502592218,1630502525602,1630502525634
1.1872,1630502592653,1630502525605,1630502525636
1.1872,1630502593229,1630502525943,1630502525976
1.1872,1630502593667,1630502525946,1630502525978
1.18726,1630502594149,1630502525976,1630502526016
1.18726,1630502594687,1630502526536,1630502526566
1.18726,1630502595146,1630502526916,1630502526950
1.18726,1630502595671,1630502527557,1630502527590
1.18726,1630502596203,1630502527560,1630502527591
1.18726,1630502596664,1630502527993,1630502528025
1.18726,1630502597186,1630502527998,1630502528030
1.18726,1630502597667,1630502528672,1630502528703
1.18726,1630502598191,1630502529055,1630502529088
1.18726,1630502598702,1630502529672,1630502529704
1.18726,1630502599191,1630502529675,1630502529706
1.18726,1630502599689,1630502529890,1630502529922
1.18726,1630502600187,1630502529893,1630502529923
1.18726,1630502600637,1630502530497,1630502530528
1.18726,1630502601043,1630502530538,1630502530568
1.18726,1630502602029,1630502530722,1630502530754
1.18726,1630502602507,1630502531134,1630502531167
1.18726,1630502603003,1630502531367,1630502531402
1.18726,1630502603455,1630502531370,1630502531404
1.18726,1630502604030,1630502531589,1630502531620
1.18726,1630502604514,1630502531594,1630502531627
1.18726,1630502605025,1630502532193,1630502532223
1.18726,1630502605528,1630502532391,1630502532429
1.18726,1630502606031,1630502532415,1630502532447
1.18726,1630502606516,1630502533052,1630502533084
1.18726,1630502607110,1630502533214,1630502533244
1.18726,1630502607576,1630502533350,1630502533383
1.18729,1630502608082,1630502533654,1630502533688
1.18729,1630502608502,1630502533834,1630502533866
1.18729,1630502609047,1630502533834,1630502533867
1.18729,1630502609512,1630502534056,1630502534260
1.18729,1630502609971,1630502534064,1630502534260
1.18729,1630502610486,1630502534637,1630502534668
1.18729,1630502611002,1630502534921,1630502534951
1.18729,1630502611639,1630502535463,1630502535497
1.18729,1630502612197,1630502535633,1630502535667
1.18729,1630502612738,1630502535643,1630502535676
1.18729,1630502613242,1630502536283,1630502536316
1.18729,1630502613765,1630502536288,1630502536323
1.18729,1630502614318,1630502536586,1630502536620
1.18729,1630502614840,1630502536589,1630502536621
1.18731,1630502615370,1630502536785,1630502536821
1.18731,1630502615918,1630502539368,1630502539399
1.18689,1630502618128,1630502618339,1630502618341
1.18689,1630502618408,1630502618483,1630502618483
1.18689,1630502618687,1630502618660,1630502618664
1.18689,1630502619611,1630502619764,1630502619766
1.18689,1630502620211,1630502620364,1630502620365
1.18689,1630502620911,1630502621123,1630502621121
1.18689,1630502623684,1630502623867,1630502623869
1.18689,1630502623968,1630502623869,1630502623870
1.18689,1630502624253,1630502624062,1630502624086
1.18689,1630502626300,1630502626515,1630502626517
1.18689,1630502626600,1630502626763,1630502626765
1.18689,1630502628212,1630502628397,1630502628394
1.18689,1630502628514,1630502628580,1630502628578
1.18689,1630502628779,1630502628760,1630502628758
1.18689,1630502629256,1630502629412,1630502629415
1.18689,1630502629588,1630502629596,1630502629596
1.18689,1630502629863,1630502629817,1630502629820
1.18689,1630502630121,1630502629884,1630502629884
1.18689,1630502630399,1630502630233,1630502630235
1.18689,1630502630839,1630502630246,1630502630247
1.18689,1630502631288,1630502630448,1630502630446
1.18689,1630502631783,1630502630654,1630502630652
1.18689,1630502632272,1630502631300,1630502631299
1.18689,1630502632783,1630502631355,1630502631353
1.18689,1630502633252,1630502631509,1630502631511
1.18689,1630502633752,1630502632353,1630502632352
1.18689,1630502634319,1630502632357,1630502632355
1.18689,1630502634820,1630502632601,1630502632598
1.18689,1630502635369,1630502632799,1630502632796
1.18689,1630502635904,1630502633447,1630502633443
1.18689,1630502636413,1630502633656,1630502633655
1.18689,1630502637038,1630502634326,1630502634328
1.18689,1630502637521,1630502634334,1630502634338
1.18689,1630502638028,1630502634494,1630502634493
1.18689,1630502638464,1630502634719,1630502634719
1.18689,1630502639082,1630502634906,1630502634903
1.18689,1630502639516,1630502635112,1630502635109
1.18689,1630502640078,1630502635273,1630502635271
1.18689,1630502640565,1630502635373,1630502635372
1.18689,1630502641383,1630502635388,1630502635384
1.18689,1630502641862,1630502635543,1630502635547
1.18689,1630502642302,1630502636138,1630502636140
1.18689,1630502642815,1630502636223,1630502636221
1.193,1630502643313,1630502636223,1630502636222
1.193,1630502643814,1630502636367,1630502636368
1.193,1630502644317,1630502636614,1630502636612
1.193,1630502644813,1630502636999,1630502636999
1.193,1630502645320,1630502637027,1630502637028
1.193,1630502645847,1630502637030,1630502637031
1.193,1630502646973,1630502637049,1630502637048
1.193,1630502647504,1630502637049,1630502637048
1.193,1630502648003,1630502637142,1630502637141
1.193,1630502648501,1630502637293,1630502637291
1.193,1630502648974,1630502637299,1630502637298
1.193,1630502649492,1630502637533,1630502637533
1.193,1630502649972,1630502637535,1630502637535
1.193,1630502650555,1630502638189,1630502638188
1.193,1630502651056,1630502638635,1630502638636
1.193,1630502651605,1630502639313,1630502639313
1.193,1630502652021,1630502639320,1630502639321
1.193,1630502652530,1630502639346,1630502639345
1.193,1630502653060,1630502639563,1630502639563
1.193,1630502653546,1630502639565,1630502639565
1.193,1630502654106,1630502639780,1630502639778
1.193,1630502654599,1630502640394,1630502640393
1.193,1630502655111,1630502640643,1630502640639
1.193,1630502655648,1630502640684,1630502640681
1.193,1630502656142,1630502640686,1630502640685
1.193,1630502656666,1630502640795,1630502640792
1.193,1630502657199,1630502641380,1630502641380
1.193,1630502657686,1630502641380,1630502641381
1.193,1630502658178,1630502641405,1630502641405
1.193,1630502658686,1630502641669,1630502641670
1.193,1630502659218,1630502641675,1630502641675
1.193,1630502659727,1630502642057,1630502642087
1.193,1630502660277,1630502642747,1630502642744
1.193,1630502660989,1630502643163,1630502643160
1.193,1630502661487,1630502643763,1630502643772
1.193,1630502662007,1630502644152,1630502644157
1.193,1630502662452,1630502644219,1630502644216
1.193,1630502662955,1630502644221,1630502644219
1.193,1630502663388,1630502644797,1630502644793
1.193,1630502664024,1630502645511,1630502645508
1.193,1630502664482,1630502645898,1630502645896
1.193,1630502665000,1630502645900,1630502645898
1.193,1630502665492,1630502646094,1630502646093
1.193,1630502666118,1630502646099,1630502646099
1.193,1630502666568,1630502651408,1630502651406
1.193,1630502667088,1630502651411,1630502651408
1.193,1630502667527,1630502651841,1630502651838
1.193,1630502668074,1630502651841,1630502651838
1.193,1630502668509,1630502651878,1630502651873
1.193,1630502668986,1630502652293,1630502652288
1.193,1630502669489,1630502653852,1630502653848
1.193,1630502669962,1630502656694,1630502656692
1.193,1630502670475,1630502656694,1630502656692
1.193,1630502670966,1630502657134,1630502657130
1.193,1630502671531,1630502657136,1630502657132
1.193,1630502672014,1630502657780,1630502657776
1.193,1630502672545,1630502658122,1630502658115
1.193,1630502673044,1630502658203,1630502658195
1.193,1630502673516,1630502658839,1630502658833
1.193,1630502674047,1630502659241,1630502659237
1.193,1630502674510,1630502659843,1630502659837
1.193,1630502675010,1630502660221,1630502660214
1.193,1630502675464,1630502660865,1630502660860
1.193,1630502675936,1630502660868,1630502660863
1.193,1630502676444,1630502661270,1630502661265
1.193,1630502676861,1630502661275,1630502661271
1.193,1630502677378,1630502661934,1630502661930
1.193,1630502677871,1630502662377,1630502662372
1.193,1630502678390,1630502662996,1630502662991
1.193,1630502678941,1630502662998,1630502662993
1.193,1630502679418,1630502663365,1630502663360
1.193,1630502679890,1630502663372,1630502663367
s,
1.1975,1630502370417,1630502370770,1630502370778
1.1975,1630502370500,1630502370953,1630502370959
1.1975,1630502372730,1630502373068,1630502373132
1.1975,1630502372871,1630502373230,1630502373238
1.1975,1630502373019,1630502373436,1630502373444
1.1975,1630502373165,1630502373602,1630502373610
1.1975,1630502375032,1630502374880,1630502374904
1.1975,1630502375218,1630502374883,1630502374904
1.1975,1630502375420,1630502374885,1630502374904
1.1975,1630502375677,1630502374896,1630502374904
1.1975,1630502375903,1630502375079,1630502375088
1.1975,1630502376291,1630502375079,1630502375089
1.1975,1630502376575,1630502375082,1630502375091
1.1975,1630502377022,1630502375377,1630502375385
1.1975,1630502377434,1630502375997,1630502376006
1.1975,1630502377826,1630502376171,1630502376179
1.1975,1630502378219,1630502376773,1630502376783
1.1975,1630502378541,1630502377039,1630502377046
1.1975,1630502378973,1630502377697,1630502377703
1.1975,1630502379425,1630502377714,1630502377723
1.1975,1630502379790,1630502377934,1630502377945
1.1975,1630502380143,1630502378135,1630502378139
1.1975,1630502380725,1630502378308,1630502378311
1.19749,1630502381174,1630502378441,1630502378446
1.19749,1630502381707,1630502379512,1630502379518
1.19749,1630502382244,1630502379672,1630502379674
1.19749,1630502382713,1630502381538,1630502381544
1.19749,1630502383277,1630502381550,1630502381553
1.19749,1630502383790,1630502381707,1630502381714
1.19749,1630502384391,1630502381999,1630502382003
1.19749,1630502384960,1630502382199,1630502382203
1.19749,1630502385462,1630502383211,1630502383218
1.19749,1630502386027,1630502383841,1630502383849
1.19749,1630502386646,1630502383843,1630502383851
1.19749,1630502387146,1630502383849,1630502383857
1.19749,1630502387782,1630502383866,1630502383872
1.19749,1630502388379,1630502384064,1630502384085
1.19749,1630502388985,1630502384067,1630502384085
1.19749,1630502389587,1630502384070,1630502384086
1.19749,1630502390284,1630502384279,1630502384282
1.19749,1630502391216,1630502384853,1630502384859
1.19749,1630502391904,1630502384989,1630502384995
1.19749,1630502392620,1630502385061,1630502385069
1.19749,1630502393421,1630502385670,1630502385676
1.19749,1630502394203,1630502385681,1630502385688
1.19749,1630502394960,1630502385928,1630502385935
1.19749,1630502395824,1630502386082,1630502386090
1.19798,1630502396887,1630502386746,1630502386750
1.19798,1630502397660,1630502388331,1630502388334
1.19798,1630502398893,1630502388336,1630502388340
1.19798,1630502400207,1630502388548,1630502388552
1.19798,1630502402777,1630502388751,1630502388754
1.19798,1630502403450,1630502390260,1630502390267
1.19798,1630502404275,1630502390270,1630502390276
1.19798,1630502405085,1630502390496,1630502390506
1.1973,1630502405895,1630502390949,1630502390951
1.1973,1630502406851,1630502390965,1630502390968
1.1973,1630502407514,1630502392092,1630502392096
1.1973,1630502408156,1630502392139,1630502392146
1.1973,1630502408904,1630502392496,1630502392503
1.1973,1630502409649,1630502392508,1630502392515
1.1973,1630502410282,1630502392764,1630502392771
1.1973,1630502411068,1630502392925,1630502392929
1.1973,1630502411840,1630502394816,1630502394822
1.1973,1630502412450,1630502395216,1630502395218
1.1973,1630502413099,1630502395224,1630502395227
1.1973,1630502413762,1630502395816,1630502395823
1.197,1630502414476,1630502396251,1630502396257
1.197,1630502415277,1630502397070,1630502397078
1.197,1630502416052,1630502397120,1630502397128
1.197,1630502416660,1630502397277,1630502397280
1.197,1630502417347,1630502397371,1630502397379
1.197,1630502418143,1630502397511,1630502397529
1.197,1630502419549,1630502397626,1630502397630
1.197,1630502420782,1630502397670,1630502397673
1.197,1630502422684,1630502397907,1630502397917
1.197,1630502425635,1630502398059,1630502398065
1.197,1630502426531,1630502398496,1630502398503
1.197,1630502427256,1630502398637,1630502398641
1.19699,1630502428946,1630502398856,1630502398866
1.19699,1630502429705,1630502399201,1630502399209
1.19699,1630502430547,1630502399236,1630502399243
1.19699,1630502431438,1630502399236,1630502399261
1.19699,1630502432185,1630502399433,1630502399440
1.19699,1630502432892,1630502399840,1630502399847
1.19699,1630502433728,1630502399858,1630502399865
1.19699,1630502434461,1630502400568,1630502400575
1.19699,1630502435247,1630502401061,1630502401068
1.19699,1630502436541,1630502401714,1630502401737
1.19699,1630502437449,1630502402152,1630502402157
1.19699,1630502438344,1630502403823,1630502403830
1.19699,1630502439207,1630502403835,1630502403844
1.19699,1630502440097,1630502403838,1630502403846
1.19699,1630502440860,1630502404102,1630502404113
1.19699,1630502441706,1630502404108,1630502404117
1.19699,1630502442556,1630502404407,1630502404415
1.19699,1630502443361,1630502406165,1630502406174
1.19698,1630502444219,1630502406176,1630502406185
1.19698,1630502445052,1630502406638,1630502406646
1.19698,1630502445918,1630502407440,1630502407465
1.19698,1630502446816,1630502409735,1630502409744
1.19698,1630502447747,1630502410182,1630502410191
1.19698,1630502448599,1630502413179,1630502413191
1.19698,1630502449450,1630502414824,1630502414849
1.19698,1630502450305,1630502415463,1630502415477
1.19698,1630502451193,1630502417914,1630502417930
1.19698,1630502452031,1630502418911,1630502418923
1.19698,1630502452921,1630502419143,1630502419158
1.19698,1630502453789,1630502419843,1630502419859
1.19698,1630502454642,1630502420119,1630502420140
1.19698,1630502455656,1630502421662,1630502421708
1.19698,1630502456527,1630502421939,1630502421960
1.19698,1630502457489,1630502423268,1630502423287
1.19695,1630502459681,1630502459729,1630502459748
1.19695,1630502460197,1630502459948,1630502459968
1.19695,1630502461480,1630502460577,1630502460600
1.1969,1630502462424,1630502460815,1630502460840
1.1969,1630502463588,1630502460828,1630502460851
1.1969,1630502464492,1630502461436,1630502461457
1.1969,1630502465415,1630502461664,1630502461686
1.1969,1630502466212,1630502461750,1630502461772
1.1969,1630502467116,1630502462313,1630502462335
1.1969,1630502467972,1630502462567,1630502462591
1.1969,1630502468775,1630502462987,1630502463010
1.1969,1630502469724,1630502463257,1630502463281
1.1969,1630502470503,1630502463509,1630502463533
1.1969,1630502471347,1630502463603,1630502463626
1.1969,1630502472259,1630502463716,1630502463739
1.1969,1630502473096,1630502464126,1630502464150
1.1969,1630502474050,1630502464330,1630502464356
1.1969,1630502474851,1630502464974,1630502465000
1.1969,1630502475795,1630502464988,1630502465017
1.1969,1630502476657,1630502465250,1630502465275
1.1969,1630502477466,1630502465446,1630502465470
1.1969,1630502478356,1630502466097,1630502466136
1.1969,1630502479347,1630502466480,1630502466505
1.1969,1630502480799,1630502467084,1630502467110
1.1969,1630502481742,1630502467732,1630502467759
1.1969,1630502482713,1630502468316,1630502468343
1.19689,1630502483497,1630502468494,1630502468521
1.19689,1630502484348,1630502468662,1630502468690
1.19689,1630502485321,1630502469351,1630502469382
1.19689,1630502486275,1630502469613,1630502469652
1.19689,1630502487214,1630502471555,1630502471585
1.19689,1630502488095,1630502471993,1630502472023
1.19689,1630502489118,1630502472545,1630502472577
1.19689,1630502490005,1630502472676,1630502472704
